"No.","Time","Source","Destination","Source Port","Destination Port","Protocol","Type","Length","Flags","Info"
"2306","11.439616","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1385538 Win=1050368 Len=0"
"2307","11.439649","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1386758 Win=1049088 Len=0"
"2308","11.439664","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1387978 Win=1050368 Len=0"
"2309","11.439679","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1389198 Win=1049088 Len=0"
"2310","11.439693","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1390418 Win=1050368 Len=0"
"2311","11.439705","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1391638 Win=1049088 Len=0"
"2312","11.439719","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:806::2004","","","QUIC","","621","","Protected Payload (KP0), DCID=e3f4277c40d8862d"
"2313","11.439742","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:806::2004","","","QUIC","","333","","Protected Payload (KP0), DCID=e3f4277c40d8862d"
"2314","11.441097","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1411158 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2315","11.442160","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1412378 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2316","11.442160","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1413598 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2317","11.442160","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1414818 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2318","11.442160","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1416038 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2319","11.442160","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1417258 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2320","11.442160","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1418478 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2321","11.442160","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1419698 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2322","11.442160","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1420918 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2323","11.442160","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1422138 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2324","11.442160","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TLSv1.3","","1294","0x010","Application Data, Application Data"
"2325","11.442160","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1424578 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2326","11.445051","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1425798 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2327","11.447102","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1427018 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2328","11.447102","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1428238 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2329","11.447102","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1429458 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2330","11.447102","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1430678 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2331","11.447257","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1431898 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2332","11.447257","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1433118 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2333","11.447257","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1434338 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2334","11.447257","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1435558 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2335","11.448599","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1436778 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2336","11.450208","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1437998 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2337","11.450931","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TLSv1.3","","1294","0x018","Application Data"
"2338","11.450931","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1440438 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2339","11.450931","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1441658 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2340","11.450931","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1442878 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2341","11.450931","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1444098 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2342","11.450931","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1445318 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2343","11.450931","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1446538 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2344","11.451423","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1447758 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2345","11.451423","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1448978 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2346","11.451423","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1450198 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2347","11.451423","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1451418 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2348","11.455060","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1452638 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2349","11.455060","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1453858 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2350","11.455060","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1455078 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2351","11.455524","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TLSv1.3","","1294","0x010","Application Data, Application Data"
"2352","11.456427","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1457518 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2353","11.456427","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1458738 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2354","11.456427","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1459958 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2355","11.457939","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1461178 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2356","11.458189","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1462398 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2357","11.462412","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1463618 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2358","11.462412","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1464838 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2359","11.462412","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1466058 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2360","11.462412","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1467278 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2361","11.462516","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1468498 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2362","11.462516","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1469718 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2363","11.462516","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1470938 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2364","11.462516","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TLSv1.3","","1294","0x010","Application Data"
"2365","11.462516","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1473378 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2366","11.462516","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1474598 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2367","11.462516","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1475818 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2368","11.462516","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1477038 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2369","11.466217","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1478258 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2370","11.466217","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1479478 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2371","11.466217","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1480698 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2372","11.468211","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1481918 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2373","11.468211","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1483138 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2374","11.468211","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1484358 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2375","11.470661","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1392858 Win=1050368 Len=0"
"2376","11.470958","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1394078 Win=1049088 Len=0"
"2377","11.470976","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1395298 Win=1050368 Len=0"
"2378","11.470994","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1396518 Win=1049088 Len=0"
"2379","11.471008","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1397738 Win=1050368 Len=0"
"2380","11.471022","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1398958 Win=1049088 Len=0"
"2381","11.471040","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1400178 Win=1050368 Len=0"
"2382","11.471054","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1401398 Win=1049088 Len=0"
"2383","11.471069","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1402618 Win=1050368 Len=0"
"2384","11.471081","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1403838 Win=1049088 Len=0"
"2385","11.471092","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1405058 Win=1050368 Len=0"
"2386","11.471108","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1406278 Win=1049088 Len=0"
"2387","11.471121","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1407498 Win=1050368 Len=0"
"2388","11.471134","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1408718 Win=1049088 Len=0"
"2389","11.471147","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1409938 Win=1050368 Len=0"
"2390","11.471160","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1411158 Win=1049088 Len=0"
"2391","11.471177","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1412378 Win=1050368 Len=0"
"2392","11.471197","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1413598 Win=1049088 Len=0"
"2393","11.471210","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1414818 Win=1050368 Len=0"
"2394","11.471224","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1416038 Win=1049088 Len=0"
"2395","11.471238","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1417258 Win=1050368 Len=0"
"2396","11.471251","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1418478 Win=1049088 Len=0"
"2397","11.471272","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1419698 Win=1050368 Len=0"
"2398","11.471285","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1420918 Win=1049088 Len=0"
"2399","11.471300","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1422138 Win=1050368 Len=0"
"2400","11.471334","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1423358 Win=1049088 Len=0"
"2401","11.471351","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1424578 Win=1050368 Len=0"
"2402","11.471364","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","2404:6800:4007:81e::200e","53488","443","TCP","","74","0x010","53488  >  443 [ACK] Seq=4130 Ack=1425798 Win=1049088 Len=0"
"2403","11.471361","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1485578 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2404","11.471361","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x018","443  >  53488 [PSH, ACK] Seq=1486798 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2405","11.471361","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1488018 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2406","11.471361","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TLSv1.3","","1294","0x010","Application Data, Application Data"
"2407","11.471361","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1490458 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
"2408","11.471361","2404:6800:4007:81e::200e","2409:40f4:103d:71fa:5d6a:9d5a:fc65:e296","443","53488","TCP","","1294","0x010","443  >  53488 [ACK] Seq=1491678 Ack=4091 Win=90112 Len=1220 [TCP segment of a reassembled PDU]"
